regulator,edge,regulated
rplT,-,rpmI
rplT,-,rplT
rplY,-,rplY
rpmE,-,rpmE
rpoN,-,fadL
rpoN,-,mutM
rpoN,-,nth
rpoN,-,cspC
rpoN,-,yobF
rpoN,-,yfcZ
rprA,-,NarP
rprA,-,CsgD
rprA,-,hdeD
rprA,-,lrhA
rprA,-,csgG
rprA,-,csgF
rprA,-,csgE
rprA,-,csgD
rprA,-,dgcM
rprA,-,LrhA
rprA,-,narP
rprA,+,rpoS
rpsA,+,rpsO
rpsA,-,rpsA
rpsA,+,pnp
rpsA,+,manY
rpsA,+,fis
rpsA,+,Fis
rpsB,-,tsf
rpsB,-,tff
rpsB,-,rpsB
rpsD,-,rplQ
rpsD,-,rpsD
rpsD,-,rpsK
rpsD,-,rpsM
rpsG,-,fusA
rpsG,-,rpsG
rpsG,-,rpsL
rpsG,-,tufA
rpsH,-,rpmJ
rpsH,-,rpsN
rpsH,-,rpsH
rpsH,-,rpsE
rpsH,-,rplE
rpsH,-,rplR
rpsH,-,rplN
rpsH,-,rplF
rpsH,-,secY
rpsH,-,rpmD
rpsH,-,rplX
rpsH,-,rplO
rpsO,-,rpsO
rpsR;rpsF,-,rplI
rpsR;rpsF,-,rpsF
rpsR;rpsF,-,rpsR
rpsR;rpsF,-,priB
rseX,-,fimB
rseX,-,ompC
rseX,-,ompA
rseX,-,ihfB
rspR,-,rspB
rspR,-,rspA
rstA,+,narG
rstA,+,narI
rstA,+,narJ
rstA,-,ompF
rstA,-,csgG
rstA,-,csgF
rstA,-,csgE
rstA,-,csgD
rstA,+,asr
rstA,-,CsgD
rstA,+,narH
rtcR,+,rtcA
rtcR,+,rtcB
rutR,-,rutF
rutR,-,GadX
rutR,-,GadW
rutR,-,gloA
rutR,-,fepB
rutR,-,gadW
rutR,-,NemR
rutR,-,nemA
rutR,+,carB
rutR,-,nemR
rutR,-,rutA
rutR,-,rutB
rutR,-,rutC
rutR,-,rutD
rutR,-,gadX
rutR,-,rutR
rutR,-,rutG
rutR,-,pdeR
rutR,-,rutE
rutR,-,RutR
rutR,+,carA
rybB,-,tsx
rybB,-,csgF
rybB,-,csgG
rybB,-,fiu
rybB,-,rluD
rybB,+,maoP
rybB,-,ompW
rybB,-,sdhC
rybB,-,csgD
rybB,-,CsgD
rybB,-,rbsB
rybB,-,ompF
rybB,-,fadL
rybB,-,nmpC
rybB,-,ompC
rybB,-,csgE
rydC,-,CsgD
rydC,-,pheA
rydC,+,trpC
rydC,+,trpA
rydC,+,trpB
rydC,+,trpE
rydC,+,trpL
rydC,+,trpD
rydC,-,csgE
rydC,-,csgF
rydC,-,csgG
rydC,+,cfa
rydC,-,csgD
ryhB,-,cysE
ryhB,+,cirA
ryhB,-,bfr
ryhB,-,nuoA
ryhB,-,sdhB
ryhB,-,nuoE
ryhB,-,nuoG
ryhB,-,nuoH
ryhB,-,nuoI
ryhB,-,nuoJ
ryhB,-,nuoK
ryhB,-,nuoL
ryhB,-,nuoC
ryhB,-,nuoB
ryhB,-,sucC
ryhB,-,sucB
ryhB,-,nirB
ryhB,-,hemH
ryhB,-,IscR
ryhB,-,MarA
ryhB,-,Fur
ryhB,-,sucD
ryhB,-,sdhC
ryhB,-,iscA
ryhB,-,sdhA
ryhB,-,sdhD
ryhB,-,sodA
ryhB,-,marA
ryhB,-,nuoM
ryhB,-,nuoF
ryhB,-,fur
ryhB,-,sodB
ryhB,-,sucA
ryhB,-,fumA
ryhB,-,hemB
ryhB,-,grxD
ryhB,-,nuoN
ryhB,-,erpA
ryhB,-,iscR
ryhB,-,iscS
ryhB,-,acnB
ryhB,-,iscU
ryhB,+,shiA
ryhB,-,b0725
ryhB,-,sdhX
ryhB,-,uof
ryhB,-,msrB
sdhX,-,ackA
sdhX,-,fdhE
sdhX,-,katG
sdhX,-,fdoI
sdhX,-,fdoG
sdhX,-,fdoH
sdiA,+,rflP
sdiA,+,rsd
sdiA,+,gadY
sdiA,+,GadW
sdiA,+,rmf
sdiA,-,ftsA
sdiA,-,ftsZ
sdiA,-+,ftsQ
sdiA,+,gadW
sdsN,-,NarP
sdsN,-,hmp
sdsN,-,nfsA
sdsN,-,narP
sdsR,-,yhcB
sdsR,-,tolC
sdsR,-,mutS
selB,-,selA
selB,-,selB
sgrR,-,SgrR
sgrR,+,sgrS
sgrR,+,alaC
sgrR,-,sroA
sgrR,+,sgrT
sgrR,+,setA
sgrR,-,thiB
sgrR,-,thiP
sgrR,-,thiQ
sgrR,-,sgrR
sgrS,-,ptsG
sgrS,-,AdiY
sgrS,-,PurR
sgrS,-,folE
sgrS,-,manY
sgrS,-,adiY
sgrS,+,yigL
sgrS,-,yeiB
sgrS,-,asd
sgrS,-,manX
sgrS,-,manZ
sgrS,-,purR
sibC,-,ibsC
slyA,+,gspL
slyA,+,gspJ
slyA,+,gspI
slyA,+,gspH
slyA,+,LeuO
slyA,+,yjiN
slyA,+,gspD
slyA,-,sgcQ
slyA,+,SlyA
slyA,-,sgcR
slyA,+,gspG
slyA,+,gspF
slyA,-,sgcE
slyA,+,gspE
slyA,+,gspK
slyA,+,gspC
slyA,+,paaA
slyA,+,leuO
slyA,+,casA
slyA,+,gspO
slyA,+,rsd
slyA,+,gspM
slyA,+,pagP
slyA,-,sgcA
slyA,-,sgcC
slyA,-,sgcX
slyA,+,mdtM
slyA,+,cas2
slyA,+,rmf
slyA,-,sgcB
slyA,-,fecI
slyA,+,hlyE
slyA,+,paaB
slyA,+,elfA
slyA,+,paaD
slyA,+,casB
slyA,+,casC
slyA,+,casD
slyA,+,casE
slyA,+,paaC
slyA,+,slyA
slyA,+,cas1
slyA,+,paaJ
slyA,+,paaI
slyA,+,paaH
slyA,+,paaG
slyA,+,paaF
slyA,+,paaE
slyA,+,paaK
slyA,-,fecR
soxR,+,yrbL
soxR,+,SoxS
soxR,-,SoxR
soxR,+,yjcB
soxR,+,aroF
soxR,+,soxS
soxR,-,soxR
soxR,+,sodA
soxR,+,fumC
soxR,+,tyrA
soxS,+,ribA
soxS,+,pgi
soxS,+,poxB
soxS,+,ptsG
soxS,+,rimK
soxS,+,tolC
soxS,-,soxS
soxS,-,ompW
soxS,+,glnD
soxS,+,ygiB
soxS,+,sodA
soxS,+,nfo
soxS,+,map
soxS,+,fpr
soxS,+,fur
soxS,+,fumC
soxS,+,fldA
soxS,+,dapD
soxS,+,cadA
soxS,+,aldA
soxS,+,ygiC
soxS,+,zwf
soxS,+,nfsA
soxS,+,acnA
soxS,-,rob
soxS,-,Rob
soxS,+,waaY
soxS,+,pqiC
soxS,+,marA
soxS,+,waaZ
soxS,+,acrZ
soxS,+,marR
soxS,+,DecR
soxS,+,decR
soxS,+,uof
soxS,+,nfsB
soxS,+,micF
soxS,+,ybjC
soxS,+,ybjN
soxS,+,pqiA
soxS,+,pqiB
soxS,+,marB
soxS,+,inaA
soxS,+,MarR
soxS,+,acrA
soxS,+,ompN
soxS,+,ydbK
soxS,+,acrB
soxS,+,mdaB
soxS,-,SoxS
soxS,+,nepI
soxS,+,Fur
soxS,+,fldB
soxS,+,zinT
soxS,+,yhbW
soxS,+,yrbL
soxS,+,MarA
spf,-,srlA
spf,-,nanC
spf,-,fucP
spf,-,fucK
spf,+,dppB
spf,-,paaK
spf,-,maeA
spf,-,sdhC
spf,-,gltA
spf,-,glpF
spf,-,gdhA
spf,-,yjiA
spf,-,araF
spf,-,ascF
spf,-,galK
spf,-,sthA
spf,-,caiA
spf,-,sucC
spf,-,lldP
spf,+,gss
spf,-,ebgC
spf,-,fucI
spf,-,ytfJ
spf,-,xylF
spf,-,nanT
spf,-,puuE
spf,-,atoD
sraG,-,pnp
srlR,-,srlD
srlR,-,srlR
srlR,-,gutQ
srlR,-,srlA
srlR,-,gutM
srlR,-,srlB
srlR,-,GutM
srlR,-,SrlR
srlR,-,srlE
srsR,+,paaD
srsR,+,paaE
srsR,+,paaZ
srsR,+,paaG
srsR,+,paaC
srsR,+,paaH
srsR,+,paaB
srsR,+,paaA
srsR,+,dhaK
srsR,+,fucP
srsR,+,bluR
srsR,+,BluR
srsR,+,FucR
srsR,+,adhE
srsR,+,fucA
srsR,+,fucI
srsR,+,fucK
srsR,+,fucO
srsR,+,paaI
srsR,+,fucR
srsR,+,fucU
srsR,+,hycB
srsR,+,narZ
srsR,+,pflB
srsR,+,dhaM
srsR,+,yafQ
srsR,+,dinJ
srsR,+,yafL
srsR,+,dhaL
srsR,+,paaJ
srsR,+,paaF
srsR,+,cdgI
srsR,+,yfdP
srsR,+,yfdM
srsR,+,yfdL
srsR,+,yfdQ
srsR,+,yfdN
srsR,+,paaK
srsR,+,yfdO
srsR,+,yfdK
stfZ,-,ftsZ
stpA,-,fau
stpA,+,cas1
stpA,+,casB
stpA,+,casC
stpA,+,malH
stpA,-,ssrS
stpA,-,LeuO
stpA,-,StpA
stpA,+,cas2
stpA,+,malE
stpA,+,malF
stpA,+,malG
stpA,-,stpA
stpA,-,proW
stpA,+,casD
stpA,+,casE
stpA,-,proX
stpA,-,proV
stpA,+,casA
stpA,-,leuO
stpA,-,bglG
stpA,-,bglB
stpA,-,bglF
sutR,-,ydcO
sutR,-,fliZ
sutR,-+,sutR
sutR,-,fliA
sutR,-,pfkB
sutR,-,FliZ
sutR,-+,SutR
sutR,-,tcyJ
sutR,+,ypfN
sutR,-,cysE
sxy;crp,+,sxy
symR,-,symE
tdcA,+,TdcA
tdcA,+,tdcE
tdcA,+,tdcA
tdcA,+,tdcB
tdcA,+,tdcC
tdcA,+,tdcD
tdcA,+,tdcG
tdcA,+,tdcF
tdcR,+,tdcG
tdcR,+,tdcF
tdcR,+,tdcE
tdcR,+,tdcB
tdcR,+,tdcA
tdcR,+,TdcA
tdcR,+,tdcC
tdcR,+,tdcD
thrS,-,thrS
torR,-,TorR
torR,+,GadE
torR,+,gadC
torR,-+,gadA
torR,-,torR
torR,-+,gadX
torR,+,mdtF
torR,+,mdtE
torR,+,torD
torR,+,slp
torR,+,torC
torR,+,torA
torR,+,gadE
torR,+,adiA
torR,+,gadB
torR,+,adiC
torR,+,hdeB
torR,+,hdeA
torR,+,tnaC
torR,+,tnaB
torR,-+,GadX
torR,+,yhiD
torR,+,rpoS
torR,+,tnaA
treR,-,treC
treR,-,treB
trpR,-,yaiA
trpR,-,aroH
trpR,-,aroL
trpR,-,aroM
trpR,-,mtr
trpR,-,trpA
trpR,-,trpB
trpR,-,trpR
trpR,-,trpD
trpR,-,trpC
trpR,-,TrpR
trpR,-,trpE
trpR,-,trpL
ttdR,+,Dan
ttdR,+,ttdA
ttdR,+,ttdT
ttdR,+,ttdR
ttdR,+,ttdB
tyrR,-,aroM
tyrR,+,folA
tyrR,-,yaiA
tyrR,-,tyrR
tyrR,-+,tyrP
tyrR,-,tyrB
tyrR,-,aroF
tyrR,-,aroG
tyrR,-,TyrR
tyrR,-,aroL
tyrR,-,aroP
tyrR,+,mtr
tyrR,-,tyrA
uhpA,+,uhpT
uhpA,+,uhpU
uhpU,-,lrhA
uhpU,+,fliC
uhpU,-,LrhA
uidR,-,uidC
uidR,-,uidB
uidR,-,uidA
uidR,-,uidR
uidR,-,UidR
ulaR,-,ulaE
ulaR,-,ulaA
ulaR,-,ulaB
ulaR,-,ulaG
ulaR,-,ulaC
ulaR,-,ulaD
ulaR,-,ulaF
uvrY,+,ydeP
uvrY,+,csrC
uvrY,+,csrB
uvrY,+,luxS
uvrY,+,uhpT
uvrY,+,uhpU
uxuR,-,lgoR
uxuR,-,uxuA
uxuR,-,ExuR
uxuR,-,lgoD
uxuR,-,uidC
uxuR,-,uidA
uxuR,-,uxuB
uxuR,-,UxuR
uxuR,-,gntP
uxuR,-,uidB
uxuR,-,fliC
uxuR,-,uxuR
uxuR,-,exuR
xapR,+,xapA
xapR,+,xapB
xylR,-,araC
xylR,+,xylA
xylR,+,xylB
xylR,+,xylE
xylR,+,xylG
xylR,+,xylR
xylR,+,xylH
xylR,-,AraC
xylR,+,XylR
xylR,+,xylF
xynR,-,yagF
xynR,-,yagE
xynR,-,insX
xynR,-,yagB
xynR,-,yagA
yafC,+,cysJ
yafQ;dinJ,-,cspE
yafQ;dinJ,-,yafQ
yafQ;dinJ,-,dinJ
yciT,+,bsmA
yciT,+,ybiY
yciT,-,rdcA
yciT,-,cusF
ycjW,-,ycjP
ycjW,-,ycjV
ycjW,-,ycjU
ycjW,-,ymjB
ycjW,-,ycjN
ycjW,-,ycjS
ycjW,-,ycjR
ycjW,-,ycjQ
ycjW,-,ycjO
ycjW,-,ycjM
ycjW,-,ycjT
ycjW,-,ompG
ydaT,+,rcsA
ydcI,+,flu
ydcI,+,iraP
ydcI,+,gadB
ydcI,+,smrB
ydcI,+,isrC
ydeO,+,gadF
ydeO,+,gadW
ydeO,+,gadB
ydeO,+,mdtE
ydeO,+,slp
ydeO,-,safA
ydeO,+,dctR
ydeO,+,uspD
ydeO,+,yiiS
ydeO,+,gadE
ydeO,-,adiA
ydeO,+,appX
ydeO,+,mdtF
ydeO,+,appC
ydeO,+,nhaR
ydeO,+,appA
ydeO,+,hyaA
ydeO,+,hyaB
ydeO,+,appB
ydeO,+,hyaC
ydeO,+,hyaD
ydeO,-,ydeO
ydeO,+,hyaF
ydeO,-,YdeO
ydeO,+,NhaR
ydeO,+,GadE
ydeO,+,GadW
ydeO,+,hyaE
ydiP,+,cspE
ydiP,+,cspA
yebK,-,YebK
yebK,-,yebK
yefM,-,yoeB
yefM,-,yefM
yefM,-,YefM
yegW,-,yegT
yeiE,+,yoaC
yeiE,-,cysJ
yeiE,-,infA
yeiE,-,pflB
yeiE,-,putA
yeiE,-,argO
yeiE,+,gltF
yeiE,-,ftp
yeiE,-,mdtF
yeiE,-,dcuC
yeiE,-,yibQ
yeiE,+,uspF
yeiE,-,ydcT
yeiE,+,sodC
yeiE,-,PutA
yeiE,-,ssuA
yeiL,+,YeiL
yeiL,+,yeiL
yfeC,-,ygdR
yfeC,-,rpmH
yfeC,-,rpmB
yfeC,+,YfeC
yfeC,-,rpsU
yfeC,+,yfeC
yfeC,-,hybE
ygbI,-,ygbK
ygbI,-,ygbJ
ygiV,-,McbR
ygiV,-,mcbR
yhaJ,+,yhhW
yhaJ,+,yhaL
yhaJ,+,yhaK
yhaJ,+,ygiD
yhaJ,+,ybiJ
yhaJ,+,YhaJ
yhaJ,+,yhaJ
yhaJ,+,yqjF
yhaJ,+,bssS
yiaU,+,yiaW
yiaU,+,yiaT
yiaU,+,adeP
yiaU,+,yiaV
yiaU,+,waaP
yiaU,+,gltD
yidZ,-,rbsD
yidZ,-,malE
yidZ,-,rof
yidZ,-,ppiC
yieP,+,ybiX
yieP,-,ykgE
yieP,-,dauA
yieP,-,cusA
yieP,-,yohJ
yjjQ,-,flhD
yjjQ,-,flhC
yjjQ,-,ompC
yjjQ,-,yfiB
yjjQ,-,yciX
yjjQ,-,yfiR
yjjQ,-,ymiA
yjjQ,-,ybhL
yjjQ,-,gfcA
yjjQ,-,dgcN
yoeB;yefM,-,yefM
yoeB;yefM,-,yoeB
yoeB;yefM,-,YefM
yqhC,+,dkgA
yqhC,+,yqhD
yrdG,-,mscL
zntR,-+,zntA
zntR,-,rsd
zntR,-,rmf
zraR,+,rfaD
zraR,+,pnp
zraR,+,zraR
zraR,+,glnH
zraR,+,glnA
zraR,-,fhuA
zraR,+,yjjY
zraR,+,rpoH
zraR,+,zraS
zraR,+,ExuR
zraR,+,GadW
zraR,-,CspA
zraR,+,ZraR
zraR,+,acrE
zraR,-,cspA
zraR,+,tnaB
zraR,+,cspB
zraR,+,cpxP
zraR,+,yhhY
zraR,+,yrdD
zraR,-,rmf
zraR,+,sspA
zraR,+,tnaA
zraR,+,raiA
zraR,+,fliA
zraR,+,mdtL
zraR,+,zraP
zraR,+,ssrA
zraR,+,gadW
zraR,+,mgtA
zraR,+,exuR
zraR,+,yhdW
zur,-,zinT
zur,-,znuB
zur,-,ykgO
zur,-,ykgM
zur,-,pliG
zur,-,znuC
zur,-,znuA
